score,id,name,status,link,urlname,description,created,city,untranslated_city,country,localized_country_name,localized_location,state,join_mode,visibility,lat,lon,members,organizer_id,organizer_name,organizer_bio,timezone,category_id,category_name
1.0,27845518,Rock Stars,active,https://www.meetup.com/Crystal-Healers/,Crystal-Healers,"<p>This group is for anyone interested in Crystal Healing, Self-development and learning how to work with crystals and stones. Rock Stars isn't your typical crystal healing group.&nbsp; It's for people that want to experience the best of themselves and are willing to do the work to get there.&nbsp; The crystals themselves teach, guide and show us our flaws(and our beauty) with non-judgement.&nbsp; It is our responsibility to heal.&nbsp; I hope you are ready because it's a wonderful journey.&nbsp;&nbsp;</p>
<p><br></p>
<p><a class=""embedded"" href=""https://www.youtube.com/watch?v=BDfpB7lz6Fc"">https://www.youtube.com/watch?v=BDfpB7lz6Fc</a></p>
<p> <br></p>
<p> <br></p>",1521194888,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,118,221838546,Nicholas P.,"I work as a Professional Energy Healer, Crystal Reiki Master Teacher and Reiki Master Teacher.",Asia/Bangkok,22,New Age & Spirituality
1.0,31684617,Insight Mindfulness Community Bangkok,active,https://www.meetup.com/Wisdom-4-0-Bangkok-Mindfulness-Community/,Wisdom-4-0-Bangkok-Mindfulness-Community,"<p>For both English &amp; Thai speaking professionals, entrepreneurs, or freelancers who wants to join community of practice for Mindfulness, resulting in better focus, productivity, wellness, and resilience. </p>
<p>This group is led by Kang Som, Founder and corporate trainer at Insight Mindfulness Leadership Institute, and teacher in training for, Search Inside Yourself Program, based on mindfulness, emotional intelligence &amp; neuroscience, develop at Google.</p>",1555750017,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,163,233715757,Kang Som Kachonseree,"I'm passionate about transforming the World Leaders to be more compassionate & understanding, one mindful breathe at a time. I'm corporate trainer & mindfulness coach. I'm active, environmental conscious, open-minded and life long learners.",Asia/Bangkok,14,Health & Wellbeing
1.0,31816216,Bangkok Padel Gang,active,https://www.meetup.com/Bangkok-Padel-Gang/,Bangkok-Padel-Gang,"<p>If you like racket sports like tennis, badminton, table tennis, squash, you will probably like padel as well.</p>
<p>Padel is a fairly new sport but it is already very popular in countries like Spain, Argentina and Sweden. Most professional players are from Spain and Argentina and they play on the World Padel Tour (WPT).&nbsp;<span>But Padel is expanding worldwide and many countries play it already with their own leagues and events.</span></p>
<p>This meetup will bring players together and hold events regarding padel.</p>",1557035304,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,29,197056001,Joris,,Asia/Bangkok,32,Sports & Recreation
1.0,32297017,Bangkok Exclusive Meetup,grace,https://www.meetup.com/Bangkok-Exclusive-Meetup/,Bangkok-Exclusive-Meetup,"<p>- Bangkok Exclusive Meetup&nbsp;<span>is a casual meetup of Bangkokians.&nbsp;Come hangout and meet other Bangkokians professionals in your city.</span></p>
<p><span>- We development and maintenance of its members's health and social life&nbsp;</span></p>
<p>- Meet new people</p>",1561985299,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,62,283485436,Jariya Winyakul,,Asia/Bangkok,2,Career & Business
1.0,32126301,Paul's Reiki Meetup Group,active,https://www.meetup.com/Pauls-Reiki-Meetup-Group/,Pauls-Reiki-Meetup-Group,<p>I am a Reiki Level Two practitioner with many decades of other energy channeling and similar experience. As part of my Reiki training I am offering free Reiki sessions to people interested in learning more about Reiki and experiencing a session. By sharing Reiki with you I am preparing for my next level of training - Reiki Master.</p>,1559978446,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,29,282720640,Paul,,Asia/Bangkok,22,New Age & Spirituality
1.0,21983666,ICB Evening Worship,active,https://www.meetup.com/ICB-Evening-Worship/,ICB-Evening-Worship,"<p>Anyone interested in seeking God, deepening faith, worshiping freely is invited to join us. We meet up weekly to sing, pray, study the Bible, and care for one another. We are an international group from over 30 nations united in our desire to worship in English and worship God revealed to us in Jesus. Whether new to the faith, a committed Christian, or just looking for English-speaking fellowship, come check us out!</p>",1484795110,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,49,207215416,Clefton Vaughan,,Asia/Bangkok,28,Religion & Beliefs
1.0,22745113,Painting/Drawing Classes (Daytime),active,https://www.meetup.com/Painting-Events/,Painting-Events,"<p>A lovely art studio in the heart of Bangkok (45/4 Sukhimvit Soi 31) that offers various oil and acrylic painting workshops and events!</p>
<p>If you are an experienced painter looking to brush up on skills and technique, a tourist looking for something new and different to try on holiday, or just a beginner looking to get the basics and techniques of composition, color, and line - then our events are for you!</p>
<p>&lt;br&gt;</p>
<p>&lt;br&gt;</p>",1488536471,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,441,217488910,Attic Studios,"""Add a little colour to your world with us!""

Our art studio has a long, colorful history, right in the bustling heart of Bangkok. 
We offer various art lessons run by experienced art instructors, and there are classes for all ages at a good price!",Asia/Bangkok,1,Arts & Culture
1.0,24284751,Canada Friendship Society,active,https://www.meetup.com/Canada-Friendship-Society/,Canada-Friendship-Society,"<p><img src=""https://secure.meetupstatic.com/photos/event/1/e/c/0/600_461647872.jpeg""></p>
<p> <br></p>
<p>Canada Friendship Society (CFS) is the largest Canadian social organization in Thailand with over 300 members and growing. We strive to be a home away from home for Canadians and amicable others in Bangkok functioning in accordance with many of Canada’s best values including equality, inclusivity, irreverence, and cordiality. <br> <br>We charge no membership fee and welcome all backgrounds: men and women, Canadians and foreigners, retirees, businesspersons, and travellers. Regular social events include to brunches, dinners and cocktails, physical activities such as morning walks, marathons and yoga, attending local events and much more. Our members have very different backgrounds and interests, but the common thread is interest in Canada and great conversations. <br> <br>Our events are a great way to meet new people, develop strong friendships, help each other, experience a bit of Canada while around the world, stay connected in and just enjoy yourself.&nbsp; <br> <br>Connect meetup and FB and we hope we’ll get to know you! <br></p>
<p> <br></p>
<p><i>We host some events at members residences and respect the wishes of our membership desiring anonymity. As such we take privacy seriously and do not reveal our members or personal details.</i></p>
<p><i>&nbsp;All new members must be fluent in English or French. We cannot help with immigration or dating/matchmaking. Identifiable profile photo and name are required.</i> <br></p>
<p><img src=""https://secure.meetupstatic.com/photos/event/1/e/6/f/600_461647791.jpeg""></p>
<p> <br></p>
<p><span> <br></span></p>",1496633886,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,approval,public_limited,13.73,100.5,258,6103573,Claudia Anghel,,Asia/Bangkok,16,Language & Ethnic Identity
1.0,25369366,Self Empowerment Bangkok,active,https://www.meetup.com/selfempowermentbangkokthailand/,selfempowermentbangkokthailand,"<p>This group's purpose is to build a support community for those individuals interested in Self Discovery, Personal Development and Self Actualization. </p> 
<p>&lt;br&gt;This group will be of great interest to those Career Professionals that would like to learn about the Psychology of Success and how to inject more meaning and purpose in the personal and professional lives. &lt;br&gt;This is a great opportunity for individuals to connect with other like minded people and a great opportunity to make some great new friends.</p> 
<p>&lt;br&gt;We do look forward to meeting you soon and feel free to contact us.</p> 
<p>Luke and Susana Hancock. &lt;br&gt;</p>",1501998664,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,810,24014182,Luke Hancock,"Luke Hancock is the co-founder of Sacred Place, delivering courses in Self Empowerment in Asia. www.sacred-place.com/courses.

Luke is the author of the life changing book The Inner Revolution. Download free here: www.sacred-place.com/the-book",Asia/Bangkok,22,New Age & Spirituality
1.0,24941078,Bkk Book Club,active,https://www.meetup.com/Bkk-Book-Club/,Bkk-Book-Club,<p>สำหรับคนที่อยากปรับปรุงภาษาอังกฤษแต่ขี้เกียจอ่านหนังสือ เรามาอ่านด้วยกันได้ Mainly for Thais who want to improve their English writing (and comprehension) through strategic reading in a group setting. Native speakers who want to help are also welcome.</p>,1499787664,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,1281,72131992,Prae Zuckerberg,Global local,Asia/Bangkok,16,Language & Ethnic Identity
1.0,26489530,Bangkok Line Dance Meetup,active,https://www.meetup.com/Bangkok-Line-Dance-Meetup/,Bangkok-Line-Dance-Meetup,"<p>This group is open to anyone who likes to try line dancing (or already knows and wants to keep practicing). Total beginners are welcome, as it is especially meant to be a fun activity while learning line dancing steps to folk and country music. The meetups will be organised by Bep Fleuren-Lucassen, who caught the line dance bug in Austria a few years ago and Bonnie Zellerbach.</p>
<p>The meet up will be 2x a week: on Thursday and Saturday mornings from 10:00 - 11:30 at Urban Dance Studio near Asoke. Please sign up in advance on this website for the meetups, the number of Line Dancers attending will decide whether we use the big or small Dance room at the Dance Studio.</p>",1509780940,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,50,130752242,Bep Fleuren-Lucassen,,Asia/Bangkok,5,Dancing
1.0,27097119,Achieve Your Goals,active,https://www.meetup.com/Achieve-Your-2018-Goals/,Achieve-Your-2018-Goals,"<p>Missed your goals in 2018? Do you have ambitious goals for 2019? Feel directionless? Stuck in life? Unable to truly achieve your potential?&nbsp;</p>
<p>Come to join us at this event to learn how Dr.Andrew lives a purposeful life AND gets things done!&nbsp;</p>
<p>By attending you will get a clear, measurable life planning and execution system -- the system Andrew uses. Use this event to build a support network of like-minded people.&nbsp;</p>
<p><br></p>",1515470637,Bangkok,Bangkok,TH,Thailand,"Bangkok, Thailand",,open,public,13.73,100.5,520,245628630,Kay Taisika,,Asia/Bangkok,2,Career & Business
